,Product_Name,Image_URL,Average_Rating,Price,Product_link
200,"Coolpad Note 5 (Royal Gold, 32 GB)",https://m.media-amazon.com/images/I/91YsdH+Dc8L._AC_UY218_.jpg,3.6 out of 5,"₹ 6,499.00",https://www.amazon.in/Coolpad-Note-Royal-Gold-32/dp/B01FM7H0K8/ref=sr_1_195?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-195
201,"IKALL K1 Smartphone (5 Inch, 8GB) (Silver)",https://m.media-amazon.com/images/I/712PO68xGnL._AC_UY218_.jpg,NA,"₹ 3,899.00",https://www.amazon.in/IKALL-K1-Smartphone-Inch-Silver/dp/B08GLMD4X8/ref=sr_1_196?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-196
202,"Itel Vision1 (Gradation Green, 32 GB) (3 GB RAM)",https://m.media-amazon.com/images/I/41OVC2VtotL._AC_UY218_.jpg,NA,"₹ 7,374.00",https://www.amazon.in/Itel-Vision1-Gradation-Green-RAM/dp/B08NVSX4ZY/ref=sr_1_197?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-197
203,"IKALL I Kall K900 Mobile (5.5 Inch, 4GB, 64GB, Blue)",https://m.media-amazon.com/images/I/516lhNf-vmL._AC_UY218_.jpg,NA,"₹ 5,399.00",https://www.amazon.in/IKALL-Kall-K900-Mobile-Inch/dp/B08PBHMJFF/ref=sr_1_198?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-198
204,"Maplin Leeco X527 5.5"" (3 GB 32 GB) 4G Volte Smartphone in Champagne Gold",https://m.media-amazon.com/images/I/81CPSmfhzDL._AC_UY218_.jpg,NA,"₹ 5,799.00",https://www.amazon.in/Maplin-Leeco-Smartphone-Champagne-Gold/dp/B08R55C4X3/ref=sr_1_199?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-199
205,"I KALL K300 4G Mobile (6.53 HD+, 64GB Storage) (White Off)",https://m.media-amazon.com/images/I/51+RYO1-MSL._AC_UY218_.jpg,NA,"₹ 6,699.00",https://www.amazon.in/KALL-K300-Smartphone-Storage-White/dp/B08SW4GBP3/ref=sr_1_200?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-200
206,"(Renewed) Panasonic Eluga I6 (Black, 2GB Ram, 16GB Storage)",https://m.media-amazon.com/images/I/41R+KTVC-FL._AC_UY218_.jpg,NA,"₹ 4,199.00",https://www.amazon.in/Renewed-Panasonic-Eluga-Black-Storage/dp/B08KP6V6GC/ref=sr_1_201?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-201
207,Leoie 6.3 inch P36 PRO Android Smartphone Dual SIM Face Fingerprint Recognition 6G+128G Mobile Phone Black U.S. Regulations,https://m.media-amazon.com/images/I/71go-JiXW0L._AC_UY218_.jpg,1.5 out of 5,"₹ 7,232.00",https://www.amazon.in/Leoie-Smartphone-Fingerprint-Recognition-Regulations/dp/B07ZQ2XXRN/ref=sr_1_202?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-202
208,"IKALL K10 (Sky White, 32GB)",https://m.media-amazon.com/images/I/51ToB1O0ltL._AC_UY218_.jpg,NA,"₹ 5,199.00",https://www.amazon.in/IKALL-K10-Sky-White-32GB/dp/B08KLM3RH9/ref=sr_1_203?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-203
209,(Renewed) Samsung F41 Fusion Black 6+64GB,https://m.media-amazon.com/images/I/31+00Y4AIUL._AC_UY218_.jpg,NA,"₹ 14,749.00",https://www.amazon.in/Renewed-Samsung-Fusion-Black-64GB/dp/B08RS4L7QT/ref=sr_1_204?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-204
210,"Xifo Spinup A6 4G Smartphone (2GB 16GB) Volte (Jio sim Supported) 5.99"" Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Ice Blue",https://m.media-amazon.com/images/I/611-UNl-gpL._AC_UY218_.jpg,NA,"₹ 5,989.00",https://www.amazon.in/Xifo-Smartphone-Supported-Display-Storage/dp/B08Q33KW4H/ref=sr_1_205?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-205
211,(Renewed) Samsung F41 Fusion Green 6+128GB,https://m.media-amazon.com/images/I/41XI3EnxuRL._AC_UY218_.jpg,NA,"₹ 15,649.00",https://www.amazon.in/Renewed-Samsung-Fusion-Green-128GB/dp/B08RSC7JDN/ref=sr_1_206?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-206
212,"Redmi Poco C3 (Arctic Blue, 4 RAM /64 Storage)",https://m.media-amazon.com/images/I/71v2AwyA2rL._AC_UY218_.jpg,4 out of 5,NA,https://www.amazon.in/Redmi-Poco-Arctic-Blue-Storage/dp/B08KTLGTNX/ref=sr_1_207?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-207
213,"Blackview India Gadgets - BV5500 Plus Mobile Phone: Android 10: 5.5"" HD IPS Screen: Large 4400mAH Battery: IP68 Waterproof Drop Proof Rugged Smartphone (Yellow)",https://m.media-amazon.com/images/I/61RBdRuk8oL._AC_UY218_.jpg,NA,"₹ 15,500.00",https://www.amazon.in/Blackview-India-Gadgets-Waterproof-Smartphone/dp/B08P2HJS5L/ref=sr_1_208?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967564&sr=8-208
214,itel A22 Pro Smartphone 16GB 2GB (RAM) (Midnight Black),https://m.media-amazon.com/images/I/81-kqgA8Y-L._AC_UY218_.jpg,3.3 out of 5,"₹ 4,800.00",https://www.amazon.in/itel-A22-Pro-Smartphone-Midnight/dp/B07KVY2YT7/ref=sr_1_209?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-209
215,"Redmi 9 Power (Blazing Blue, 4GB RAM, 64GB Storage) - 6000mAh Battery | 48MP Quad Camera | Snapdragon 662 Processor",https://m.media-amazon.com/images/I/71XbGanz3qL._AC_UY218_.jpg,3.7 out of 5,"₹ 10,999.00",https://www.amazon.in/Test-Exclusive_2020_1113-Multi-3GB-Storage/dp/B089MS8XQ3/ref=sr_1_210?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-210
216,"Vivo Y11 (Agate Red, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81WVehzY2+L._AC_UY218_.jpg,4.2 out of 5,"₹ 9,490.00",https://www.amazon.in/Vivo-Storage-Additional-Exchange-Offers/dp/B07X9YNV63/ref=sr_1_211?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-211
217,MICROMAX Q411 Grey,https://m.media-amazon.com/images/I/419XUPiw-eL._AC_UY218_.jpg,3.2 out of 5,"₹ 6,999.00",https://www.amazon.in/Micromax-Q411-MICROMAX-Grey/dp/B0161CR62K/ref=sr_1_212?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-212
218,"Realme Narzo 20A (Glory Sliver, 4 GB RAM, 64 GB Storage)",https://m.media-amazon.com/images/I/41DSxCNKA-L._AC_UY218_.jpg,3.7 out of 5,NA,https://www.amazon.in/Realme-Narzo-Glory-Sliver-Storage/dp/B08JZDMHXV/ref=sr_1_213?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-213
219,Bigbox99 Mobile Phone Metal Stand with Card Holder for Smartphones and Tablet - Antique Silver,https://m.media-amazon.com/images/I/51zCCqNBfhL._AC_UY218_.jpg,NA,₹ 245.00,https://www.amazon.in/Bigbox99-Mobile-Holder-Smartphones-Tablet/dp/B07ZXGLVS1/ref=sr_1_214?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-214
220,"LAVA Z61 Pro (Midnight Blue, 2GB RAM, 16GB Storage)",https://m.media-amazon.com/images/I/712UpY-ZHmL._AC_UY218_.jpg,3.2 out of 5,"₹ 5,377.00",https://www.amazon.in/LAVA-Z61-Pro-Midnight-Storage/dp/B08D477TGR/ref=sr_1_215?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-215
221,"Xifo Spinup A6 4G Smartphone (2GB 16GB) Volte (Jio sim Supported) 5.99"" Inch Display 4G Smartphone (2GB RAM, 16GB Storage) in Dazzling Gold",https://m.media-amazon.com/images/I/61hefxaB9WL._AC_UY218_.jpg,NA,"₹ 5,989.00",https://www.amazon.in/Xifo-Smartphone-Supported-Display-Dazzling/dp/B08Q2RJ5WL/ref=sr_1_216?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-216
222,"IKALL K325 (Purple, 2GB, 16GB)",https://m.media-amazon.com/images/I/51EsuNNt1fL._AC_UY218_.jpg,3.9 out of 5,"₹ 4,499.00",https://www.amazon.in/IKALL-K325-Purple-2GB-16GB/dp/B08M5LBM6F/ref=sr_1_217?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-217
223,Karbonn K9 Jumbo Mobile Phone,https://m.media-amazon.com/images/I/41AxW-LfF0L._AC_UY218_.jpg,4 out of 5,"₹ 1,299.00",https://www.amazon.in/Karbonn-K9-Jumbo-Mobile-Phone/dp/B07SRFSHLV/ref=sr_1_218?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-218
224,"Xifo Ringme Model R8 5.99"" Display 4G Smartphone (2GB RAM, 16GB Storage) in Blue Colour",https://m.media-amazon.com/images/I/719tFUh5BhL._AC_UY218_.jpg,NA,"₹ 4,589.00",https://www.amazon.in/Xifo-Ringme-Display-Smartphone-Storage/dp/B08L6GRTBX/ref=sr_1_219?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-219
225,"Vivo Y30 (Dazzle Blue, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/61J79fezUgL._AC_UY218_.jpg,4 out of 5,"₹ 13,990.00",https://www.amazon.in/Vivo-Dazzle-Storage-Additional-Exchange/dp/B086KCC67C/ref=sr_1_220?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-220
226,5S 16GB Silver by Original I P H O N E with 1 Year Warranty,https://m.media-amazon.com/images/I/41nk9BGPqjL._AC_UY218_.jpg,5 out of 5,"₹ 12,999.00",https://www.amazon.in/5S-16GB-Silver-Original-Warranty/dp/B08Q4H1DSB/ref=sr_1_221?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-221
227,"Tecno Spark 6 Air (Ocean Blue, 2GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/71jzMLHiMfL._AC_UY218_.jpg,3.9 out of 5,"₹ 8,399.00",https://www.amazon.in/Tecno-Spark-Ocean-Blue-Storage/dp/B08DJSHY94/ref=sr_1_222?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-222
228,"LG W10 Alpha (Black, 3GB RAM/ 32GB ROM, 14.5 cm(5.71’’) FullVision HD+ Raindrop Notch)",https://m.media-amazon.com/images/I/61sPx22I6aL._AC_UY218_.jpg,3.1 out of 5,"₹ 7,400.00",https://www.amazon.in/LG-Alpha-Black-FullVision-Raindrop/dp/B08DND81Q9/ref=sr_1_223?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-223
229,"Oppo F17 (Dynamic Orange, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81-xJ79cnjL._AC_UY218_.jpg,3.7 out of 5,"₹ 16,990.00",https://www.amazon.in/Dynamic-Orange-Storage-Additional-Exchange/dp/B086KFV4L4/ref=sr_1_224?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967568&sr=8-224
230,"Oppo F17 (Dynamic Orange, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81-xJ79cnjL._AC_UY218_.jpg,3.7 out of 5,"₹ 16,990.00",https://www.amazon.in/Dynamic-Orange-Storage-Additional-Exchange/dp/B086KFV4L4/ref=sr_1_225?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-225
231,"OPPO A52 (Stream White, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71RadpHBLhL._AC_UY218_.jpg,4 out of 5,"₹ 16,990.00",https://www.amazon.in/Stream-Storage-Additional-Exchange-Offers/dp/B086KCD5YS/ref=sr_1_226?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-226
232,"Realme C12 (Power Blue, 32 GB) (3 GB RAM)",https://m.media-amazon.com/images/I/31X1+mh8zPL._AC_UY218_.jpg,4.1 out of 5,"₹ 8,999.00",https://www.amazon.in/Realme-C12-Power-Blue-RAM/dp/B08GKHY681/ref=sr_1_227?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-227
233,"Samsung Galaxy A31 (Prism Crush Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/81erkgYf1tL._AC_UY218_.jpg,4 out of 5,"₹ 17,999.00",https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B086KFXPFD/ref=sr_1_228?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-228
234,Vivo Y55s Mobile Phone Gold Colour,https://m.media-amazon.com/images/I/41GgkRSB+1L._AC_UY218_.jpg,2.6 out of 5,NA,https://www.amazon.in/Vivo-Y55s-Mobile-Phone-Colour/dp/B075X1TWTY/ref=sr_1_229?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-229
235,"(Renewed) Poco X3 (Cobalt Blue, 6GB RAM / 64GB Storage)",https://m.media-amazon.com/images/I/61w3TeD65RL._AC_UY218_.jpg,1 out of 5,"₹ 16,999.00",https://www.amazon.in/Renewed-Poco-Cobalt-Blue-Storage/dp/B08R1KRRFT/ref=sr_1_230?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-230
236,"Realme C11 (Rich Green, 32 GB) (2 GB RAM)",https://m.media-amazon.com/images/I/61cDI9yRBFL._AC_UY218_.jpg,3.7 out of 5,NA,https://www.amazon.in/Realme-C11-Rich-Green-RAM/dp/B08DG4XPBC/ref=sr_1_231?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-231
237,"Redmi 9 Prime (Matte Black, 4GB RAM, 64GB Storage) - Full HD+ Display & AI Quad Camera",https://m.media-amazon.com/images/I/711+lAQXogL._AC_UY218_.jpg,4.2 out of 5,"₹ 9,999.00",https://www.amazon.in/Redmi-Prime-Matte-Black-Storage/dp/B086982VLG/ref=sr_1_232?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-232
238,"MI Poco M2 (Brick Red, 6GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/81UQWt+8PEL._AC_UY218_.jpg,3.7 out of 5,NA,https://www.amazon.in/MI-Poco-Brick-64GB-Storage/dp/B08JC59XFB/ref=sr_1_233?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-233
239,"(Renewed) YU Yureka Note YU6000 (Black, 16GB)",https://m.media-amazon.com/images/I/51tCcUeyDYL._AC_UY218_.jpg,2.3 out of 5,"₹ 3,999.00",https://www.amazon.in/Certified-REFURBISHED-YU-Yureka-YU6000/dp/B078JGTWC8/ref=sr_1_234?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-234
240,"Nokia C3 Android 10 Smartphone with 2GB RAM 16GB Storage, All-Day Battery and Fingerprint Sensor – Sand",https://m.media-amazon.com/images/I/71ICH6FHDYL._AC_UY218_.jpg,3.4 out of 5,"₹ 6,999.00",https://www.amazon.in/Nokia-C3-Android-Smartphone-Fingerprint/dp/B086KCCMBT/ref=sr_1_235?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-235
241,"LG Q60 Mobile Moroccan Blue, 64 GB (3 GB RAM)",https://m.media-amazon.com/images/I/61EEJeH-VnL._AC_UY218_.jpg,4.1 out of 5,"₹ 10,979.00",https://www.amazon.in/LG-Q60-Mobile-Moroccan-Blue/dp/B08BG24YF1/ref=sr_1_236?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-236
242,"OPPO A12 (Blue, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71-nSoWl8iL._AC_UY218_.jpg,4 out of 5,"₹ 11,490.00",https://www.amazon.in/OPPO-Storage-Additional-Exchange-Offers/dp/B08444X3CN/ref=sr_1_237?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-237
243,"Oppo Reno2 F (Lake Green, 6GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/51daXWoYu2L._AC_UY218_.jpg,5 out of 5,"₹ 18,250.00",https://www.amazon.in/Oppo-Reno2-Green-256GB-Storage/dp/B08RXCHBRF/ref=sr_1_238?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-238
244,"Redmi Note 9 (Aqua Green, 4GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display",https://m.media-amazon.com/images/I/81EjHa-dSJL._AC_UY218_.jpg,4.2 out of 5,"₹ 12,999.00",https://www.amazon.in/Redmi-Note-Green-128GB-Storage/dp/B08696ZMPF/ref=sr_1_239?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-239
245,"Blackview India Gadgets - BV5500 Plus Mobile Phone: Android 10: 5.5"" HD IPS Screen: Large 4400mAH Battery: IP68 Waterproof Drop Proof Rugged Smartphone (Yellow)",https://m.media-amazon.com/images/I/61RBdRuk8oL._AC_UY218_.jpg,NA,"₹ 15,500.00",https://www.amazon.in/Blackview-India-Gadgets-Waterproof-Smartphone/dp/B08P2HJS5L/ref=sr_1_240?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967572&sr=8-240
246,Tecno Pova (6GB+128GB) (Speed Purple),https://m.media-amazon.com/images/I/41JpR-7GzVL._AC_UY218_.jpg,NA,"₹ 12,999.00",https://www.amazon.in/Tecno-Pova-128GB-Speed-Purple/dp/B08RC4734Y/ref=sr_1_241?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-241
247,"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | Upto 6 Months No Cost EMI | Extra Upto INR 1000 Off on Exchange",https://m.media-amazon.com/images/I/91Lr-OxVKjL._AC_UY218_.jpg,4.2 out of 5,"₹ 14,499.00",https://www.amazon.in/Redmi-Note-Pro-Interstellar-Snapdragon/dp/B08696XB3V/ref=sr_1_242?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-242
248,"VOTO V12 Dual Sim 4G Volte (2 GB RAM, 16GB Storage, Fingerprint Sensor) (Black)",https://m.media-amazon.com/images/I/71+ERF249+L._AC_UY218_.jpg,4.4 out of 5,"₹ 3,999.00",https://www.amazon.in/V12-Volte-Storage-Fingerprint-Sensor/dp/B07JN2Q4N9/ref=sr_1_243?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-243
249,"Gionee F8 Neo (Black) 2GB Ram 32GB ROM, Face Unlock,Smart Gestures, Full View Display",https://m.media-amazon.com/images/I/712-KENonIL._AC_UY218_.jpg,3.5 out of 5,"₹ 5,479.00",https://www.amazon.in/Gionee-F8-Neo-Gestures-Display/dp/B08M3R6ZZ5/ref=sr_1_244?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-244
250,LG W31 4GB RAM 64GB ROM 4000 mAh Battery,https://m.media-amazon.com/images/I/41ri1v+PBqL._AC_UY218_.jpg,5 out of 5,"₹ 12,620.00",https://www.amazon.in/LG-W31-64GB-4000-Battery/dp/B08QG6HZ2R/ref=sr_1_245?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-245
251,"Coolpad Cool 6 (Blue,6GB RAM,128GB Storage) -21MP Front Pop-up & 48MP Triple Rear Camera",https://m.media-amazon.com/images/I/61jyh1JTIsL._AC_UY218_.jpg,3.3 out of 5,"₹ 12,999.00",https://www.amazon.in/Coolpad-Cool-Storage-Pop-up-Triple/dp/B08HRCC9Z4/ref=sr_1_246?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-246
252,"Xifo Voto V2i 4G Volte Smartphone (2GB RAM, 32GB) in Gold",https://m.media-amazon.com/images/I/61-xNDMGXlL._AC_UY218_.jpg,2.6 out of 5,"₹ 4,245.00",https://www.amazon.in/Xifo-Voto-Volte-Smartphone-32GB/dp/B08FG91G51/ref=sr_1_247?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-247
253,"itel itL6005 Vision1 (Gradation Purple, 2GB RAM, 32GB Storage)",https://m.media-amazon.com/images/I/71hT500PWtL._AC_UY218_.jpg,3.6 out of 5,"₹ 6,490.00",https://www.amazon.in/itel-itL6005-Vision1-Gradation-Storage/dp/B0859RGNB4/ref=sr_1_248?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-248
254,"(Renewed) Redmi Note 5 Pro (Red, 6GB RAM, 64GB Storage)",https://m.media-amazon.com/images/I/41X-iNJvJFL._AC_UY218_.jpg,3.4 out of 5,"₹ 9,449.00",https://www.amazon.in/Renewed-Redmi-Note-64GB-Storage/dp/B07Q2BPCR4/ref=sr_1_249?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-249
255,"Samsung Galaxy M31 (Iceberg Blue, 6GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71ZsMOcpePL._AC_UY218_.jpg,4.2 out of 5,"₹ 16,499.00",https://www.amazon.in/Samsung-Galaxy-Iceberg-128GB-Storage/dp/B085HZYM54/ref=sr_1_250?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-250
256,"Redmi 9 Power (Blazing Blue, 4GB RAM, 128GB Storage) - 6000mAh Battery | 48MP Quad Camera | Snapdragon 662 Processor",https://m.media-amazon.com/images/I/71XbGanz3qL._AC_UY218_.jpg,3.7 out of 5,"₹ 11,999.00",https://www.amazon.in/Test-Exclusive_2020_1115-Multi-3GB-Storage/dp/B089MT34P4/ref=sr_1_251?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-251
257,"Xifo Kenxinda S9 4G Smartphone (2GB RAM, 16GB Storage) in Rosegold in 5.2 inch Touchscreen",https://m.media-amazon.com/images/I/61ep8LnBDRL._AC_UY218_.jpg,2 out of 5,"₹ 3,949.00",https://www.amazon.in/Xifo-Kenxinda-Smartphone-Rosegold-Touchscreen/dp/B08KT275BZ/ref=sr_1_252?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-252
258,"MAPLIN Model G1 5.5"" Full HD Notch Display (2 GB 16 GB) 4G Volte Smartphone with Finger Print Sensor (ICE Blue) Colour",https://m.media-amazon.com/images/I/71T73zHfrdL._AC_UY218_.jpg,NA,"₹ 4,990.00",https://www.amazon.in/MAPLIN-Display-Smartphone-Finger-Sensor/dp/B08NZR3R51/ref=sr_1_253?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-253
259,"Infinix Smart 4 Plus (Ocean Wave, 32 GB) (3 GB RAM)",https://m.media-amazon.com/images/I/31vXcImly0L._AC_UY218_.jpg,4.6 out of 5,NA,https://www.amazon.in/Infinix-Smart-Plus-Ocean-Wave/dp/B08H1DJTC7/ref=sr_1_254?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-254
260,Leoie 6.3 inch P36 PRO Android Smartphone Dual SIM Face Fingerprint Recognition 6G+128G Mobile Phone Sky White U.S. Regulations,https://m.media-amazon.com/images/I/7198jcjZj9L._AC_UY218_.jpg,1.5 out of 5,"₹ 7,232.00",https://www.amazon.in/Leoie-Smartphone-Fingerprint-Recognition-Regulations/dp/B07ZQ22CY2/ref=sr_1_255?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-255
261,Nokia Imported Nokia C5-00 (White) Symbian Smartphone,https://m.media-amazon.com/images/I/41lhaU0UiWL._AC_UY218_.jpg,1 out of 5,"₹ 6,969.00",https://www.amazon.in/Nokia-C5-00-White-Symbian-Smartphone/dp/B07BNHK4XS/ref=sr_1_256?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967576&sr=8-256
262,"OPPO A53 (Fancy Blue, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71QJyXZYPuL._AC_UY218_.jpg,4 out of 5,"₹ 15,490.00",https://www.amazon.in/Fancy-Storage-Additional-Exchange-Offers/dp/B089MRYXN7/ref=sr_1_257?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967580&sr=8-257
263,"Lava Z61pro (Champagne Gold, 2GB RAM, 16GB Storage)",https://m.media-amazon.com/images/I/61VcdgZiUAL._AC_UY218_.jpg,3.7 out of 5,"₹ 5,377.00",https://www.amazon.in/Lava-Z61pro-Champagne-Gold-Storage/dp/B08D41TXGF/ref=sr_1_258?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967580&sr=8-258
264,"Coolpad Mega 5s (Gold, 4GB RAM 64GB ROM)",https://m.media-amazon.com/images/I/51BT3TYthUL._AC_UY218_.jpg,NA,"₹ 5,940.00",https://www.amazon.in/Coolpad-Mega-Gold-4GB-64GB/dp/B08SCLC1QS/ref=sr_1_259?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967580&sr=8-259
265,"Xifo Spinup A9 6.26"" Full Display (3 GB 32 GB) 4G Volte Smartphone (Shine Blue) Colour",https://m.media-amazon.com/images/I/71MnU3ksKHL._AC_UY218_.jpg,3.2 out of 5,"₹ 5,888.00",https://www.amazon.in/Xifo-Spinup-Display-Smartphone-Blue/dp/B08KL8Y6CZ/ref=sr_1_260?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967580&sr=8-260
266,"Redmi 9i (Midnight Black, 4GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/61W1LoulxmL._AC_UY218_.jpg,3.8 out of 5,NA,https://www.amazon.in/Redmi-9i-Midnight-Black-Storage/dp/B08JCHSKNX/ref=sr_1_261?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967580&sr=8-261
267,"Voltain Anee A1 Plus Phone (32 GB, 3GB RAM, Black)",https://m.media-amazon.com/images/I/31yIaM7uyRL._AC_UY218_.jpg,1 out of 5,"₹ 4,900.00",https://www.amazon.in/Anee-A1-Plus-3GB-Black/dp/B07Q5F33CR/ref=sr_1_262?dchild=1&keywords=Mobile+Phone+Under+20000+Rupees&qid=1610967580&sr=8-262
